customer_id,age,gender,location,tenure_months,contract_type,monthly_charges,total_charges,data_usage_gb,call_minutes,support_tickets,internet_service,streaming_tv,streaming_movies,payment_method,churn
CUST_086982,53,Female,Rural,32,Month-to-month,61.82,2124.14,61.7,210.0,2,Fiber optic,Yes,Yes,Credit card,1
CUST_059739,31,Male,Suburban,42,Month-to-month,66.75,2418.79,142.6,404.0,2,DSL,Yes,No,Bank transfer,1
CUST_032863,31,Male,Urban,1,Month-to-month,90.31,104.76,42.9,62.0,3,DSL,No,No,Electronic check,1
CUST_015538,39,Male,Suburban,1,Month-to-month,56.38,46.32,16.9,250.0,1,Fiber optic,No,No,Credit card,1
CUST_066962,44,Male,Suburban,13,One year,46.93,660.42,61.5,344.0,0,No,No,No,Bank transfer,1
CUST_099532,40,Male,Urban,11,One year,78.12,848.09,144.9,29.0,1,Fiber optic,No,No,Electronic check,1
CUST_090126,47,Male,Urban,11,Month-to-month,48.81,440.31,2.7,1118.0,2,DSL,Yes,No,Bank transfer,1
CUST_023909,35,Female,Urban,53,Month-to-month,69.47,3827.79,47.3,220.0,1,Fiber optic,Yes,No,Mailed check,1
CUST_079545,53,Male,Suburban,23,One year,41.7,996.54,3.0,130.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_033641,29,Male,Urban,4,Two year,54.11,235.21,13.4,250.0,2,Fiber optic,No,Yes,Bank transfer,0
CUST_023874,20,Female,Urban,72,Month-to-month,100.36,7000.7,37.3,311.0,0,No,No,No,Bank transfer,1
CUST_079610,28,Female,Urban,56,Two year,50.87,2449.51,118.4,73.0,1,DSL,Yes,No,Mailed check,0
CUST_056247,30,Female,Urban,18,Month-to-month,95.97,1419.68,25.4,420.0,0,Fiber optic,No,Yes,Bank transfer,1
CUST_046112,51,Male,Urban,1,One year,50.52,59.65,27.2,2.0,5,No,No,No,Bank transfer,0
CUST_007196,45,Female,Suburban,2,Month-to-month,33.03,62.54,84.4,66.0,1,Fiber optic,Yes,No,Credit card,1
CUST_092598,41,Female,Suburban,18,Two year,68.06,1080.37,18.5,4.0,2,DSL,Yes,Yes,Bank transfer,1
CUST_093213,68,Female,Suburban,1,Month-to-month,99.42,80.19,16.4,796.0,2,No,No,Yes,Bank transfer,1
CUST_082895,39,Female,Suburban,13,Two year,47.52,563.63,52.1,438.0,1,Fiber optic,No,No,Bank transfer,1
CUST_077750,40,Male,Rural,32,Month-to-month,57.2,1905.94,106.0,288.0,3,DSL,No,No,Credit card,1
CUST_047596,48,Female,Urban,5,Month-to-month,57.36,314.95,139.9,134.0,0,DSL,No,No,Credit card,1
CUST_027031,56,Female,Suburban,35,Two year,79.81,2747.94,68.1,14.0,1,Fiber optic,No,No,Electronic check,1
CUST_074509,49,Female,Urban,72,Month-to-month,84.94,5348.29,8.9,249.0,2,Fiber optic,No,No,Bank transfer,1
CUST_063472,51,Male,Suburban,9,Two year,41.44,342.47,26.6,240.0,2,DSL,No,No,Electronic check,1
CUST_081979,40,Female,Urban,3,Month-to-month,109.54,375.36,36.0,12.0,1,DSL,No,No,Bank transfer,1
CUST_019404,39,Female,Urban,44,Month-to-month,32.49,1536.03,21.7,81.0,1,No,No,No,Bank transfer,1
CUST_066012,27,Male,Suburban,23,Month-to-month,85.95,1816.08,0.6,198.0,0,DSL,Yes,No,Electronic check,1
CUST_092681,37,Male,Urban,37,Two year,60.54,1996.05,12.4,284.0,3,DSL,Yes,Yes,Electronic check,1
CUST_062556,45,Male,Urban,34,Two year,67.77,2306.95,225.8,436.0,1,Fiber optic,No,Yes,Electronic check,1
CUST_086669,38,Male,Urban,20,One year,43.31,1020.62,19.4,603.0,3,DSL,Yes,No,Electronic check,1
CUST_054815,39,Male,Urban,30,Month-to-month,48.32,1430.63,11.8,419.0,0,No,Yes,No,Bank transfer,1
CUST_088253,40,Female,Suburban,1,Month-to-month,64.69,69.65,52.3,133.0,1,DSL,Yes,No,Credit card,1
CUST_050288,37,Male,Urban,1,Month-to-month,73.47,77.96,24.5,82.0,0,DSL,Yes,No,Bank transfer,1
CUST_011387,49,Female,Suburban,29,Two year,59.4,1874.07,3.4,206.0,1,DSL,No,Yes,Mailed check,1
CUST_053696,44,Female,Rural,42,One year,46.29,2030.56,31.8,275.0,2,Fiber optic,No,No,Electronic check,1
CUST_065869,21,Male,Urban,13,Month-to-month,108.08,1184.13,4.8,891.0,4,Fiber optic,No,No,Mailed check,1
CUST_022008,44,Male,Suburban,13,Month-to-month,20.0,309.78,34.0,439.0,5,DSL,No,No,Credit card,1
CUST_096469,66,Male,Suburban,49,One year,24.43,1365.76,141.3,307.0,0,Fiber optic,No,No,Electronic check,1
CUST_035167,18,Female,Urban,7,One year,90.2,542.23,29.0,16.0,4,DSL,No,No,Credit card,1
CUST_044285,47,Female,Urban,72,Month-to-month,77.96,6076.58,34.3,145.0,0,Fiber optic,No,No,Bank transfer,1
CUST_002990,58,Male,Urban,51,Month-to-month,66.57,3875.12,38.6,266.0,0,DSL,No,No,Mailed check,0
CUST_051103,49,Male,Urban,1,Month-to-month,78.37,91.42,28.2,878.0,2,DSL,Yes,No,Bank transfer,1
CUST_030946,28,Female,Urban,18,Month-to-month,47.58,852.0,21.8,460.0,1,DSL,No,No,Credit card,1
CUST_099866,49,Female,Urban,72,Month-to-month,78.53,5654.33,146.9,457.0,3,DSL,Yes,No,Electronic check,1
CUST_037376,39,Male,Urban,71,One year,91.34,5780.16,10.2,27.0,0,Fiber optic,No,No,Mailed check,1
CUST_015585,52,Male,Urban,44,Month-to-month,78.69,2796.01,65.6,853.0,0,DSL,No,Yes,Mailed check,1
CUST_021870,44,Female,Urban,72,Month-to-month,63.18,4350.48,18.6,166.0,0,Fiber optic,No,No,Electronic check,1
CUST_059145,22,Male,Suburban,12,One year,52.59,542.88,126.2,148.0,2,DSL,No,No,Mailed check,1
CUST_073182,53,Male,Suburban,7,Month-to-month,63.54,486.37,1.5,223.0,4,Fiber optic,No,Yes,Credit card,1
CUST_073437,64,Male,Urban,42,Month-to-month,84.69,3999.39,68.6,321.0,1,No,No,No,Electronic check,1
CUST_043796,31,Female,Suburban,35,One year,39.39,1466.22,48.1,152.0,1,Fiber optic,No,No,Electronic check,1
CUST_097040,49,Female,Urban,27,Two year,67.44,1604.56,26.8,266.0,1,Fiber optic,Yes,Yes,Credit card,1
CUST_057102,48,Male,Urban,5,Month-to-month,49.64,220.54,115.0,254.0,5,Fiber optic,Yes,No,Electronic check,1
CUST_074675,52,Male,Suburban,20,Month-to-month,89.62,1521.07,81.3,12.0,0,Fiber optic,No,Yes,Electronic check,1
CUST_028343,41,Female,Urban,2,Month-to-month,100.29,161.51,12.4,215.0,1,DSL,Yes,No,Electronic check,1
CUST_004837,30,Female,Rural,1,One year,61.65,51.83,189.3,167.0,2,DSL,Yes,No,Credit card,1
CUST_053270,48,Male,Urban,14,One year,44.66,688.25,30.5,189.0,0,DSL,Yes,No,Electronic check,1
CUST_052177,47,Male,Suburban,17,Two year,83.46,1441.82,41.4,72.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_017155,38,Female,Urban,5,Month-to-month,40.89,185.15,1.0,136.0,0,Fiber optic,Yes,Yes,Electronic check,1
CUST_059411,48,Male,Rural,31,Two year,71.43,2616.91,144.2,59.0,1,No,Yes,No,Mailed check,1
CUST_055464,32,Female,Suburban,36,Two year,86.29,3584.66,28.9,94.0,0,DSL,No,No,Bank transfer,1
CUST_064325,55,Female,Urban,46,One year,42.62,2063.06,17.3,74.0,0,Fiber optic,No,Yes,Electronic check,1
CUST_059346,32,Female,Urban,1,Month-to-month,35.52,42.12,82.7,456.0,0,DSL,Yes,No,Mailed check,1
CUST_048336,37,Male,Urban,4,Month-to-month,59.92,203.82,6.8,805.0,1,No,No,No,Electronic check,0
CUST_069903,48,Male,Suburban,72,Month-to-month,51.15,4157.48,48.6,613.0,0,No,No,No,Bank transfer,1
CUST_042640,32,Female,Suburban,29,One year,70.23,2090.66,10.6,126.0,3,No,No,Yes,Electronic check,0
CUST_060593,42,Male,Rural,10,Two year,32.22,349.18,21.7,126.0,2,Fiber optic,Yes,Yes,Bank transfer,1
CUST_050927,21,Male,Rural,24,Month-to-month,70.58,1522.89,4.7,39.0,3,Fiber optic,No,Yes,Mailed check,1
CUST_077670,60,Female,Urban,11,Month-to-month,76.2,873.79,34.7,19.0,0,Fiber optic,No,No,Electronic check,1
CUST_076267,40,Male,Suburban,10,Month-to-month,46.25,444.29,31.7,945.0,1,Fiber optic,Yes,Yes,Bank transfer,1
CUST_057543,20,Female,Urban,56,Month-to-month,57.86,2818.82,0.7,269.0,1,No,No,No,Credit card,1
CUST_081318,23,Male,Suburban,27,Month-to-month,20.0,638.49,20.1,125.0,0,No,Yes,No,Credit card,1
CUST_033833,41,Male,Urban,72,One year,39.73,2518.91,23.3,102.0,0,DSL,Yes,No,Electronic check,1
CUST_038556,43,Male,Suburban,28,Two year,59.43,1849.48,16.4,90.0,1,Fiber optic,Yes,Yes,Electronic check,1
CUST_092276,45,Male,Urban,1,Month-to-month,20.0,16.65,95.4,93.0,0,DSL,Yes,Yes,Electronic check,1
CUST_043514,47,Female,Urban,16,Month-to-month,61.9,858.19,15.8,1078.0,2,No,No,No,Bank transfer,1
CUST_058683,31,Male,Suburban,68,One year,72.56,5903.14,75.0,56.0,1,No,Yes,No,Electronic check,0
CUST_017768,24,Male,Suburban,17,One year,60.58,992.64,58.0,132.0,3,Fiber optic,No,No,Electronic check,1
CUST_088442,42,Male,Urban,5,Month-to-month,35.02,168.2,73.4,175.0,2,Fiber optic,No,No,Mailed check,1
CUST_086983,39,Female,Urban,8,Month-to-month,57.94,374.36,25.7,305.0,2,Fiber optic,No,Yes,Bank transfer,1
CUST_073080,48,Male,Urban,18,One year,66.83,1298.44,18.4,131.0,3,Fiber optic,No,Yes,Credit card,0
CUST_089885,40,Female,Suburban,4,Month-to-month,66.22,255.95,22.3,1082.0,2,Fiber optic,No,Yes,Bank transfer,1
CUST_003449,35,Male,Urban,58,Month-to-month,99.9,6141.5,2.0,384.0,2,DSL,Yes,Yes,Electronic check,1
CUST_093380,35,Female,Urban,7,One year,54.92,348.32,7.4,545.0,1,No,No,No,Mailed check,0
CUST_056209,40,Female,Rural,4,One year,61.82,272.25,126.3,671.0,1,DSL,No,No,Electronic check,1
CUST_055810,33,Female,Urban,72,Month-to-month,70.5,4339.21,3.8,169.0,1,No,No,Yes,Bank transfer,1
CUST_069449,40,Female,Urban,6,Month-to-month,99.72,644.61,99.1,126.0,2,No,No,Yes,Mailed check,1
CUST_089720,48,Female,Rural,4,Month-to-month,55.2,256.93,32.3,106.0,3,Fiber optic,No,No,Mailed check,1
CUST_019598,49,Male,Suburban,10,One year,83.87,831.47,193.6,19.0,1,DSL,Yes,Yes,Electronic check,0
CUST_026721,40,Female,Urban,15,Two year,61.44,912.63,17.1,221.0,0,DSL,Yes,No,Bank transfer,1
CUST_093762,24,Male,Urban,25,Two year,88.68,2156.34,55.9,414.0,0,Fiber optic,No,No,Electronic check,1
CUST_065524,48,Female,Urban,35,Two year,96.51,3731.34,75.5,292.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_093141,29,Male,Urban,2,One year,59.76,138.94,18.5,55.0,2,Fiber optic,No,Yes,Bank transfer,0
CUST_002360,27,Female,Urban,22,One year,66.46,1619.72,10.4,120.0,2,DSL,Yes,No,Bank transfer,0
CUST_048973,65,Male,Suburban,57,Two year,65.96,4298.8,105.6,346.0,2,Fiber optic,No,No,Mailed check,0
CUST_032828,43,Male,Urban,27,Two year,70.08,1911.03,60.3,362.0,3,DSL,No,No,Electronic check,1
CUST_041832,52,Male,Suburban,15,Month-to-month,81.09,1043.73,93.2,22.0,3,Fiber optic,No,No,Mailed check,0
CUST_079948,43,Male,Urban,16,One year,65.55,1165.81,483.5,86.0,2,Fiber optic,Yes,No,Credit card,1
CUST_037661,25,Female,Suburban,41,Two year,68.03,2886.72,21.2,299.0,3,Fiber optic,No,Yes,Credit card,0
CUST_043541,64,Female,Urban,1,Two year,56.08,49.56,58.7,69.0,0,Fiber optic,No,No,Mailed check,1
CUST_033491,52,Female,Urban,28,One year,58.3,1439.8,12.1,200.0,2,DSL,No,No,Electronic check,0
CUST_012438,42,Male,Urban,21,Two year,36.03,788.62,3.4,48.0,1,No,No,No,Electronic check,1
CUST_014197,34,Female,Urban,1,Month-to-month,80.2,86.84,87.5,454.0,4,Fiber optic,No,No,Credit card,1
CUST_014818,42,Male,Urban,47,Two year,27.33,1386.97,1.6,79.0,1,Fiber optic,No,No,Mailed check,1
CUST_078266,31,Male,Suburban,19,Month-to-month,105.29,2343.25,5.9,278.0,1,DSL,Yes,Yes,Bank transfer,1
CUST_076535,60,Female,Rural,23,Month-to-month,60.41,1157.76,10.4,359.0,1,DSL,No,No,Mailed check,1
CUST_080802,48,Male,Urban,8,Two year,52.05,467.67,43.8,497.0,1,Fiber optic,Yes,No,Credit card,1
CUST_041124,42,Male,Urban,6,Month-to-month,64.22,407.64,14.3,13.0,0,No,No,Yes,Credit card,1
CUST_075920,40,Female,Urban,26,Two year,67.88,1913.42,18.5,7.0,1,Fiber optic,Yes,No,Electronic check,0
CUST_041932,30,Male,Urban,20,Two year,58.89,1406.18,13.6,1108.0,2,Fiber optic,Yes,No,Electronic check,0
CUST_082788,29,Female,Suburban,23,One year,61.59,1200.52,157.4,93.0,1,DSL,No,No,Electronic check,0
CUST_007604,43,Male,Suburban,53,One year,66.35,3857.71,70.2,472.0,0,DSL,No,Yes,Credit card,1
CUST_018230,33,Male,Rural,2,Month-to-month,80.55,145.06,11.1,58.0,2,DSL,No,Yes,Credit card,1
CUST_088133,40,Male,Rural,5,Month-to-month,74.58,440.68,44.8,72.0,2,Fiber optic,No,No,Electronic check,0
CUST_048665,23,Male,Rural,5,Month-to-month,96.63,504.09,7.6,4.0,3,DSL,Yes,Yes,Credit card,1
CUST_098203,55,Female,Urban,1,One year,84.72,74.13,329.8,931.0,3,Fiber optic,No,No,Electronic check,1
CUST_003459,25,Female,Urban,30,Two year,70.83,2121.66,70.8,503.0,3,No,No,Yes,Electronic check,1
CUST_063496,46,Male,Rural,14,Month-to-month,68.95,966.75,27.7,321.0,3,No,Yes,No,Bank transfer,0
CUST_016867,35,Male,Urban,5,Month-to-month,44.96,188.85,56.8,478.0,1,DSL,Yes,No,Credit card,1
CUST_080327,39,Male,Rural,12,Month-to-month,68.45,976.65,89.9,84.0,3,No,No,No,Mailed check,1
CUST_002105,59,Female,Suburban,33,Two year,53.47,1551.35,31.3,75.0,1,No,Yes,No,Credit card,1
CUST_027026,50,Female,Urban,8,One year,78.76,638.71,45.5,88.0,0,No,Yes,No,Credit card,1
CUST_026675,26,Female,Urban,7,Month-to-month,60.08,359.64,7.1,103.0,4,DSL,Yes,No,Mailed check,1
CUST_063745,35,Male,Suburban,7,Month-to-month,44.72,328.72,34.5,524.0,0,No,No,No,Credit card,0
CUST_032936,42,Male,Suburban,14,One year,26.05,322.34,75.6,177.0,0,No,Yes,No,Electronic check,1
CUST_063067,45,Male,Urban,36,Month-to-month,85.18,2479.07,4.4,63.0,0,Fiber optic,No,No,Electronic check,1
CUST_026073,42,Female,Suburban,20,Two year,74.93,1797.41,28.9,88.0,3,No,No,No,Credit card,1
CUST_094201,24,Female,Urban,18,Month-to-month,32.82,565.64,26.0,113.0,2,DSL,No,No,Electronic check,1
CUST_065878,19,Male,Urban,63,Month-to-month,54.53,3293.95,352.4,681.0,0,DSL,Yes,No,Electronic check,0
CUST_057109,41,Male,Suburban,31,Month-to-month,90.43,2329.99,40.1,68.0,0,Fiber optic,Yes,No,Credit card,1
CUST_009384,31,Female,Urban,12,One year,89.42,1223.64,109.2,145.0,1,DSL,No,No,Electronic check,1
CUST_005552,37,Female,Urban,8,Month-to-month,36.48,256.01,86.4,100.0,0,No,No,No,Bank transfer,1
CUST_082843,31,Female,Urban,2,Month-to-month,50.01,118.6,12.9,310.0,2,DSL,No,No,Credit card,1
CUST_008705,47,Male,Urban,17,One year,66.24,1318.71,9.4,2.0,0,Fiber optic,Yes,No,Bank transfer,0
CUST_025819,24,Male,Rural,36,Month-to-month,22.7,971.37,279.6,42.0,3,DSL,No,Yes,Mailed check,1
CUST_062204,26,Male,Urban,12,One year,90.29,1088.02,35.6,10.0,0,DSL,Yes,Yes,Electronic check,1
CUST_093445,18,Female,Urban,10,Month-to-month,33.49,341.7,99.2,241.0,3,Fiber optic,Yes,No,Electronic check,1
CUST_093262,39,Male,Urban,17,One year,94.29,1527.12,30.3,193.0,3,DSL,Yes,No,Electronic check,0
CUST_046064,49,Male,Urban,18,Two year,67.93,1254.95,59.8,6.0,1,Fiber optic,No,No,Credit card,0
CUST_095798,60,Male,Suburban,12,Month-to-month,58.05,693.19,69.1,416.0,0,DSL,Yes,No,Electronic check,1
CUST_086171,36,Female,Suburban,11,Month-to-month,69.19,860.98,41.1,1487.0,2,DSL,No,No,Bank transfer,1
CUST_046406,44,Male,Urban,23,One year,35.4,693.74,22.5,612.0,1,Fiber optic,No,No,Electronic check,1
CUST_046988,44,Male,Urban,35,Month-to-month,41.54,1422.81,19.7,179.0,0,No,No,No,Bank transfer,0
CUST_063391,61,Female,Urban,9,One year,82.76,661.6,53.5,85.0,1,Fiber optic,No,No,Credit card,0
CUST_002280,19,Male,Urban,54,One year,65.04,2898.43,122.8,5.0,2,No,Yes,Yes,Mailed check,1
CUST_057258,25,Female,Suburban,62,One year,47.39,2823.58,1.2,231.0,1,Fiber optic,Yes,Yes,Mailed check,1
CUST_001574,45,Female,Urban,11,Two year,48.15,436.42,98.8,84.0,1,Fiber optic,No,No,Electronic check,1
CUST_075631,44,Female,Rural,2,Month-to-month,89.07,161.34,76.9,107.0,3,DSL,Yes,Yes,Electronic check,1
CUST_044349,37,Female,Suburban,41,Month-to-month,64.9,2479.1,4.0,422.0,5,Fiber optic,No,No,Electronic check,1
CUST_061505,49,Male,Urban,8,Month-to-month,61.27,585.65,29.6,575.0,1,No,No,Yes,Mailed check,1
CUST_098928,37,Female,Suburban,36,Month-to-month,32.53,1393.12,25.0,18.0,3,No,No,No,Electronic check,0
CUST_087805,37,Female,Urban,30,One year,47.74,1689.25,18.8,376.0,1,No,No,No,Bank transfer,1
CUST_015469,29,Male,Urban,23,One year,112.66,2732.48,168.3,21.0,0,DSL,No,Yes,Bank transfer,0
CUST_097013,37,Female,Suburban,21,Month-to-month,39.42,842.48,123.9,489.0,1,Fiber optic,No,No,Electronic check,1
CUST_030128,32,Male,Urban,3,Month-to-month,84.22,248.0,51.9,688.0,2,Fiber optic,Yes,Yes,Electronic check,1
CUST_086201,48,Female,Rural,20,Two year,83.45,1874.14,39.1,26.0,0,DSL,No,No,Bank transfer,1
CUST_080847,46,Female,Rural,52,Two year,120.67,6008.33,110.1,112.0,1,Fiber optic,No,Yes,Bank transfer,0
CUST_013930,42,Male,Suburban,30,Month-to-month,24.34,725.66,35.0,228.0,1,DSL,No,No,Bank transfer,1
CUST_086122,34,Male,Suburban,1,Two year,30.78,33.27,42.9,333.0,0,Fiber optic,Yes,Yes,Bank transfer,1
CUST_072546,23,Female,Urban,7,Month-to-month,65.27,465.58,110.8,1.0,1,DSL,Yes,No,Electronic check,1
CUST_011314,38,Male,Urban,3,Two year,82.86,246.53,19.9,364.0,4,Fiber optic,No,No,Mailed check,1
CUST_098724,57,Female,Urban,29,Month-to-month,111.77,3792.6,53.5,52.0,7,Fiber optic,No,No,Electronic check,0
CUST_082067,42,Female,Suburban,17,Month-to-month,82.92,1387.41,22.7,21.0,3,Fiber optic,Yes,No,Bank transfer,1
CUST_043469,33,Male,Suburban,6,Month-to-month,49.36,256.81,19.1,324.0,4,Fiber optic,Yes,Yes,Electronic check,1
CUST_079936,66,Female,Suburban,12,One year,97.4,1074.38,89.3,603.0,0,Fiber optic,Yes,Yes,Bank transfer,1
CUST_033911,37,Female,Suburban,16,One year,40.87,585.38,3.0,185.0,0,DSL,Yes,No,Bank transfer,1
CUST_097636,19,Male,Rural,4,Month-to-month,31.73,103.94,73.0,5.0,1,Fiber optic,No,No,Bank transfer,0
CUST_014228,35,Female,Urban,28,One year,45.9,1255.06,155.9,69.0,2,DSL,Yes,No,Electronic check,0
CUST_077945,41,Female,Urban,72,One year,101.7,6505.33,78.9,105.0,2,DSL,Yes,Yes,Electronic check,1
CUST_044627,47,Male,Rural,15,Month-to-month,49.38,649.06,26.5,9.0,0,DSL,Yes,No,Electronic check,0
CUST_016554,44,Female,Rural,22,Month-to-month,64.82,1275.21,99.5,381.0,1,Fiber optic,No,No,Mailed check,0
CUST_000595,33,Male,Urban,37,One year,78.03,3147.68,54.2,494.0,2,DSL,No,Yes,Bank transfer,1
CUST_015040,35,Male,Suburban,22,Two year,94.88,1995.66,154.4,124.0,2,DSL,Yes,Yes,Bank transfer,1
CUST_030256,41,Female,Urban,14,Month-to-month,79.57,1296.62,34.2,147.0,0,No,No,No,Credit card,1
CUST_079378,28,Female,Suburban,3,Month-to-month,39.13,102.71,72.3,793.0,3,DSL,No,No,Electronic check,1
CUST_059381,39,Female,Suburban,5,Two year,61.67,363.98,42.3,174.0,0,No,Yes,No,Electronic check,1
CUST_051147,44,Male,Urban,12,Month-to-month,76.58,746.63,21.1,569.0,2,No,Yes,No,Credit card,1
CUST_008608,18,Female,Urban,48,One year,20.0,776.13,5.8,224.0,0,Fiber optic,Yes,No,Mailed check,1
CUST_022960,48,Male,Rural,19,Month-to-month,31.43,544.21,11.9,72.0,3,Fiber optic,No,No,Bank transfer,0
CUST_023381,34,Female,Urban,37,Month-to-month,73.92,3091.81,45.0,39.0,1,Fiber optic,No,No,Mailed check,1
CUST_078094,42,Male,Suburban,12,Month-to-month,20.0,209.58,46.3,396.0,2,DSL,No,Yes,Mailed check,1
CUST_058495,43,Male,Suburban,31,Month-to-month,35.58,1031.22,38.1,70.0,0,No,No,No,Bank transfer,1
CUST_036933,39,Male,Suburban,26,Month-to-month,67.77,1450.16,46.7,917.0,2,Fiber optic,No,Yes,Mailed check,1
CUST_014598,20,Male,Suburban,72,Month-to-month,63.24,4698.58,29.9,67.0,2,No,Yes,No,Electronic check,1
CUST_035708,53,Male,Urban,9,Month-to-month,45.43,471.03,64.7,814.0,3,DSL,No,No,Electronic check,1
CUST_035605,41,Female,Suburban,1,Two year,65.75,62.29,75.4,503.0,1,DSL,No,No,Credit card,1
CUST_023051,26,Male,Rural,2,Month-to-month,83.6,140.14,110.9,79.0,2,Fiber optic,No,No,Credit card,0
CUST_032224,58,Male,Urban,1,One year,50.96,41.79,117.2,32.0,2,Fiber optic,No,No,Credit card,1
CUST_077740,42,Male,Urban,32,Month-to-month,78.8,2912.75,109.9,221.0,1,DSL,Yes,Yes,Credit card,1
CUST_062563,37,Male,Urban,1,Month-to-month,67.73,66.08,17.9,603.0,0,DSL,No,Yes,Credit card,1
CUST_017087,18,Female,Urban,3,Month-to-month,44.27,140.29,129.7,164.0,1,DSL,No,No,Electronic check,1
CUST_020789,37,Male,Suburban,9,Month-to-month,20.0,184.88,7.8,546.0,3,DSL,Yes,No,Electronic check,1
CUST_051753,56,Male,Urban,26,Month-to-month,97.38,2892.03,51.5,295.0,2,No,No,Yes,Credit card,1
CUST_017704,54,Male,Suburban,28,Two year,63.12,2015.62,0.8,83.0,0,No,No,No,Electronic check,1
CUST_031446,34,Male,Urban,70,Month-to-month,70.03,4921.01,53.3,234.0,4,Fiber optic,No,No,Credit card,0
CUST_049400,30,Female,Urban,4,Month-to-month,49.56,208.33,45.4,268.0,1,DSL,Yes,No,Electronic check,1
CUST_061730,45,Male,Suburban,36,Month-to-month,31.79,1007.5,4.8,262.0,2,Fiber optic,No,Yes,Electronic check,1
CUST_052214,48,Male,Urban,18,Two year,52.08,920.19,33.9,34.0,5,Fiber optic,Yes,No,Bank transfer,1
CUST_099166,26,Male,Urban,6,Month-to-month,70.91,399.3,62.6,716.0,2,Fiber optic,Yes,Yes,Bank transfer,1
CUST_093948,55,Male,Urban,10,One year,62.17,508.41,14.3,490.0,3,Fiber optic,Yes,No,Electronic check,1
CUST_092312,44,Male,Urban,13,One year,52.89,751.43,50.8,397.0,1,No,No,Yes,Electronic check,1
CUST_047569,45,Female,Suburban,18,Two year,79.54,1654.08,29.7,279.0,0,DSL,No,No,Credit card,1
CUST_007200,41,Female,Suburban,72,Month-to-month,20.0,1291.95,29.7,1189.0,3,No,No,No,Mailed check,1
CUST_036304,24,Male,Urban,6,Month-to-month,68.52,366.22,47.3,556.0,5,DSL,No,No,Bank transfer,1
CUST_091131,52,Female,Rural,4,Month-to-month,77.43,305.44,108.7,237.0,0,DSL,Yes,Yes,Electronic check,1
CUST_059548,34,Female,Urban,10,One year,77.01,645.34,107.7,376.0,0,DSL,No,Yes,Electronic check,0
CUST_088420,51,Male,Suburban,15,Month-to-month,77.83,1304.94,36.7,246.0,0,No,Yes,No,Bank transfer,1
CUST_004205,32,Male,Urban,1,One year,85.45,68.87,155.5,97.0,2,No,Yes,No,Mailed check,1
CUST_054032,60,Male,Urban,66,Two year,48.9,2665.42,144.7,1.0,0,Fiber optic,No,Yes,Electronic check,0
CUST_053159,34,Female,Urban,1,One year,42.67,39.09,34.6,70.0,3,DSL,No,Yes,Bank transfer,1
CUST_051711,19,Female,Urban,12,One year,86.55,926.22,0.8,226.0,0,Fiber optic,Yes,Yes,Mailed check,0
CUST_080312,18,Male,Urban,72,Month-to-month,48.19,3846.2,143.4,340.0,0,DSL,No,No,Bank transfer,1
CUST_011519,36,Male,Urban,5,Month-to-month,72.61,365.4,16.9,43.0,3,No,No,No,Electronic check,0
CUST_042079,52,Male,Urban,72,Month-to-month,21.19,1516.46,58.0,175.0,1,Fiber optic,No,No,Electronic check,1
CUST_026707,18,Female,Urban,27,Month-to-month,69.51,1772.49,30.4,18.0,1,DSL,No,No,Electronic check,0
CUST_079829,24,Female,Urban,1,Month-to-month,73.81,74.98,54.1,288.0,2,DSL,No,Yes,Electronic check,1
CUST_076101,21,Male,Urban,22,Month-to-month,89.91,1662.14,37.3,66.0,3,Fiber optic,No,No,Bank transfer,1
CUST_049744,51,Female,Suburban,34,Month-to-month,20.0,597.04,22.4,780.0,0,Fiber optic,Yes,No,Credit card,1
CUST_029287,50,Male,Suburban,19,Two year,97.07,2198.83,121.6,182.0,1,DSL,No,No,Bank transfer,1
CUST_045039,22,Female,Suburban,72,Month-to-month,99.39,6458.19,42.7,333.0,1,DSL,Yes,No,Credit card,1
CUST_051871,27,Male,Urban,4,One year,86.73,400.76,126.0,294.0,3,Fiber optic,No,Yes,Electronic check,0
CUST_000469,33,Male,Urban,11,One year,76.4,819.38,109.2,74.0,1,Fiber optic,Yes,Yes,Bank transfer,1
CUST_018235,60,Male,Suburban,16,One year,116.59,1762.31,2.3,429.0,1,Fiber optic,No,Yes,Electronic check,1
CUST_027763,32,Female,Urban,1,Month-to-month,106.05,107.74,6.1,82.0,0,DSL,Yes,No,Electronic check,1
CUST_006167,38,Male,Urban,13,Month-to-month,50.55,780.23,10.7,152.0,3,DSL,No,Yes,Bank transfer,1
CUST_072187,56,Male,Urban,15,Two year,49.25,726.17,69.0,444.0,0,Fiber optic,No,No,Electronic check,1
